path,emotion,transcript
data/audio/Actor_02/03-01-06-01-02-01-02.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_02/03-01-08-01-01-02-02.wav,surprised, Kids are talking by the door.
data/audio/Actor_02/03-01-08-02-02-02-02.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_02/03-01-07-02-01-01-02.wav,disgust, Kids are talking by the door.
data/audio/Actor_02/03-01-04-02-01-02-02.wav,sad, Kids are talking by the door.
data/audio/Actor_02/03-01-04-01-02-02-02.wav,sad, Dogs are sitting by the door.
data/audio/Actor_02/03-01-07-01-02-01-02.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_02/03-01-05-02-02-01-02.wav,angry, Dogs are sitting by the door!
data/audio/Actor_02/03-01-06-02-02-02-02.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_02/03-01-06-01-01-02-02.wav,fearful, Kids are talking by the door.
data/audio/Actor_02/03-01-05-01-01-01-02.wav,angry, Kids are talking by the door.
data/audio/Actor_02/03-01-08-01-02-01-02.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_02/03-01-08-02-01-01-02.wav,surprised, Kids are talking by the door.
data/audio/Actor_02/03-01-02-01-01-01-02.wav,calm, Kids are talking by the door.
data/audio/Actor_02/03-01-01-01-01-02-02.wav,neutral, Kids are talking by the door.
data/audio/Actor_02/03-01-02-02-02-01-02.wav,calm, Dogs are sitting by the door.
data/audio/Actor_02/03-01-03-01-02-02-02.wav,happy, Dogs are sitting by the door.
data/audio/Actor_02/03-01-03-02-01-02-02.wav,happy, Kids are talking by the door.
data/audio/Actor_05/03-01-02-01-02-01-05.wav,calm, Dogs are sitting by the door.
data/audio/Actor_05/03-01-01-01-02-02-05.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_05/03-01-02-02-01-01-05.wav,calm, Kids are talking by the door.
data/audio/Actor_05/03-01-03-01-01-02-05.wav,happy, Kids are talking by the door.
data/audio/Actor_05/03-01-03-02-02-02-05.wav,happy, Dogs are sitting by the door.
data/audio/Actor_05/03-01-07-02-02-01-05.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_05/03-01-04-02-02-02-05.wav,sad, Dogs are sitting by the door.
data/audio/Actor_05/03-01-04-01-01-02-05.wav,sad, Kids are talking by the door.
data/audio/Actor_05/03-01-07-01-01-01-05.wav,disgust, Kids are talking by the door.
data/audio/Actor_05/03-01-05-02-01-01-05.wav,angry, Kids are talking by the door!
data/audio/Actor_05/03-01-06-02-01-02-05.wav,fearful, Kids are talking by the door!
data/audio/Actor_05/03-01-06-01-02-02-05.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_05/03-01-05-01-02-01-05.wav,angry, Dogs are sitting by the door.
data/audio/Actor_05/03-01-08-01-01-01-05.wav,surprised, Kids are talking by the door.
data/audio/Actor_05/03-01-08-02-02-01-05.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_05/03-01-04-02-01-01-05.wav,sad, Kids are talking by the door.
data/audio/Actor_05/03-01-07-02-01-02-05.wav,disgust, Kids are talking by the door.
data/audio/Actor_05/03-01-07-01-02-02-05.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_05/03-01-04-01-02-01-05.wav,sad, Dogs are sitting by the door.
data/audio/Actor_05/03-01-06-02-02-01-05.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_05/03-01-05-02-02-02-05.wav,angry, Dogs are sitting by the door!
data/audio/Actor_05/03-01-05-01-01-02-05.wav,angry, Kids are talking by the door.
data/audio/Actor_05/03-01-06-01-01-01-05.wav,fearful, Kids are talking by the door.
data/audio/Actor_05/03-01-08-01-02-02-05.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_05/03-01-08-02-01-02-05.wav,surprised, Kids are talking by the door.
data/audio/Actor_05/03-01-01-01-01-01-05.wav,neutral, Kids are talking by the door.
data/audio/Actor_05/03-01-02-01-01-02-05.wav,calm, Kids are talking by the door.
data/audio/Actor_05/03-01-02-02-02-02-05.wav,calm, Dogs are sitting by the door.
data/audio/Actor_05/03-01-03-01-02-01-05.wav,happy, Dogs are sitting by the door.
data/audio/Actor_05/03-01-03-02-01-01-05.wav,happy, Kids are talking by the door.
data/audio/Actor_05/03-01-05-01-02-02-05.wav,angry, Dogs are sitting by the door.
data/audio/Actor_05/03-01-06-01-02-01-05.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_05/03-01-06-02-01-01-05.wav,fearful, Kids are talking by the door!
data/audio/Actor_05/03-01-05-02-01-02-05.wav,angry, Kids are talking by the door!
data/audio/Actor_05/03-01-07-01-01-02-05.wav,disgust, Kids are talking by the door.
data/audio/Actor_05/03-01-04-01-01-01-05.wav,sad, Kids are talking by the door.
data/audio/Actor_05/03-01-04-02-02-01-05.wav,sad, Talks are sitting by the door.
data/audio/Actor_05/03-01-07-02-02-02-05.wav,disgust," Ah, dogs are sitting by the door."
data/audio/Actor_05/03-01-08-02-02-02-05.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_05/03-01-08-01-01-02-05.wav,surprised, Kids are talking by the door.
data/audio/Actor_05/03-01-03-02-02-01-05.wav,happy, Dogs are sitting by the door.
data/audio/Actor_05/03-01-03-01-01-01-05.wav,happy, Kids are talking by the door.
data/audio/Actor_05/03-01-02-02-01-02-05.wav,calm, Kids are talking by the door.
data/audio/Actor_05/03-01-01-01-02-01-05.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_05/03-01-02-01-02-02-05.wav,calm, Dogs are sitting by the door.
data/audio/Actor_05/03-01-03-02-01-02-05.wav,happy, Kids are talking by the door.
data/audio/Actor_05/03-01-03-01-02-02-05.wav,happy, Dogs are sitting by the door.
data/audio/Actor_05/03-01-02-02-02-01-05.wav,calm, Dogs are sitting by the door.
data/audio/Actor_05/03-01-02-01-01-01-05.wav,calm, Kids are talking by the door.
data/audio/Actor_05/03-01-01-01-01-02-05.wav,neutral, Kids are talking by the door.
data/audio/Actor_05/03-01-06-01-01-02-05.wav,fearful, Kids are talking by the door.
data/audio/Actor_05/03-01-05-01-01-01-05.wav,angry, Kids are talking by the door.
data/audio/Actor_05/03-01-05-02-02-01-05.wav,angry, Dogs are sitting by the door!
data/audio/Actor_05/03-01-06-02-02-02-05.wav,fearful, Dogs are sitting by the door!
data/audio/Actor_05/03-01-04-01-02-02-05.wav,sad, Dogs are sitting by the door.
data/audio/Actor_05/03-01-07-01-02-01-05.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_05/03-01-07-02-01-01-05.wav,disgust, Kids are talking by the door.
data/audio/Actor_05/03-01-04-02-01-02-05.wav,sad," Kids, you're talking by the door."
data/audio/Actor_05/03-01-08-02-01-01-05.wav,surprised, Kids are talking by the door.
data/audio/Actor_05/03-01-08-01-02-01-05.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_12/03-01-02-01-02-01-12.wav,calm, Dogs are sitting by the door.
data/audio/Actor_12/03-01-01-01-02-02-12.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_12/03-01-02-02-01-01-12.wav,calm, Kids are talking by the door.
data/audio/Actor_12/03-01-03-01-01-02-12.wav,happy, Kids are talking by the door.
data/audio/Actor_12/03-01-03-02-02-02-12.wav,happy, Dogs are sitting by the door.
data/audio/Actor_12/03-01-08-01-01-01-12.wav,surprised, Kids are talking by the door.
data/audio/Actor_12/03-01-08-02-02-01-12.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_12/03-01-07-02-02-01-12.wav,disgust, Dogs are setting by the door.
data/audio/Actor_12/03-01-04-02-02-02-12.wav,sad, Dogs are sitting by the door!
data/audio/Actor_12/03-01-04-01-01-02-12.wav,sad, Kids are talking by the door.
data/audio/Actor_12/03-01-07-01-01-01-12.wav,disgust, Kids are talking by the door.
data/audio/Actor_12/03-01-05-02-01-01-12.wav,angry, Kids are talking by the door!
data/audio/Actor_12/03-01-06-02-01-02-12.wav,fearful, Kids are talking by the door!
data/audio/Actor_12/03-01-06-01-02-02-12.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_12/03-01-05-01-02-01-12.wav,angry, Dogs are sitting by the door.
data/audio/Actor_12/03-01-08-01-02-02-12.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_12/03-01-08-02-01-02-12.wav,surprised, Kids are talking by the door.
data/audio/Actor_12/03-01-04-02-01-01-12.wav,sad, Kids are talking by the door.
data/audio/Actor_12/03-01-07-02-01-02-12.wav,disgust, Kids are talking by the door!
data/audio/Actor_12/03-01-07-01-02-02-12.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_12/03-01-04-01-02-01-12.wav,sad, Dogs are sitting by the door.
data/audio/Actor_12/03-01-06-02-02-01-12.wav,fearful, Dogs are sitting by the door!
data/audio/Actor_12/03-01-05-02-02-02-12.wav,angry, Dogs are setting by the door!
data/audio/Actor_12/03-01-05-01-01-02-12.wav,angry, Kids are talking by the door.
data/audio/Actor_12/03-01-06-01-01-01-12.wav,fearful, Kids are talking by the door.
data/audio/Actor_12/03-01-01-01-01-01-12.wav,neutral, Kids are talking by the door.
data/audio/Actor_12/03-01-02-01-01-02-12.wav,calm, Kids are talking by the door.
data/audio/Actor_12/03-01-02-02-02-02-12.wav,calm, Dogs are sitting by the door.
data/audio/Actor_12/03-01-03-01-02-01-12.wav,happy, Dogs are sitting by the door.
data/audio/Actor_12/03-01-03-02-01-01-12.wav,happy, Kids are talking by the door.
data/audio/Actor_12/03-01-08-02-02-02-12.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_12/03-01-08-01-01-02-12.wav,surprised, Kids are talking by the door.
data/audio/Actor_12/03-01-05-01-02-02-12.wav,angry, Dogs are sitting by the door.
data/audio/Actor_12/03-01-06-01-02-01-12.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_12/03-01-06-02-01-01-12.wav,fearful, Kids are talking by the door!
data/audio/Actor_12/03-01-05-02-01-02-12.wav,angry, Kids are talking by the door!
data/audio/Actor_12/03-01-07-01-01-02-12.wav,disgust, Kids are talking by the door.
data/audio/Actor_12/03-01-04-01-01-01-12.wav,sad, Kids are talking by the door.
data/audio/Actor_12/03-01-04-02-02-01-12.wav,sad, Dogs are sitting by the door.
data/audio/Actor_12/03-01-07-02-02-02-12.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_12/03-01-03-02-02-01-12.wav,happy, Dogs are sitting by the door.
data/audio/Actor_12/03-01-03-01-01-01-12.wav,happy, Kids are talking by the door.
data/audio/Actor_12/03-01-02-02-01-02-12.wav,calm, Kids are talking by the door.
data/audio/Actor_12/03-01-01-01-02-01-12.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_12/03-01-02-01-02-02-12.wav,calm, Dogs are sitting by the door.
data/audio/Actor_12/03-01-03-02-01-02-12.wav,happy, Kids are talking by the door!
data/audio/Actor_12/03-01-03-01-02-02-12.wav,happy, Dogs are sitting by the door.
data/audio/Actor_12/03-01-02-02-02-01-12.wav,calm, Dogs are sitting by the door.
data/audio/Actor_12/03-01-02-01-01-01-12.wav,calm, Kids are talking by the door.
data/audio/Actor_12/03-01-01-01-01-02-12.wav,neutral, Kids are talking by the door.
data/audio/Actor_12/03-01-08-02-01-01-12.wav,surprised, Kids are talking by the door.
data/audio/Actor_12/03-01-08-01-02-01-12.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_12/03-01-06-01-01-02-12.wav,fearful, Kids are talking by the door.
data/audio/Actor_12/03-01-05-01-01-01-12.wav,angry, Kids are talking by the door.
data/audio/Actor_12/03-01-05-02-02-01-12.wav,angry, Dogs are sitting by the door.
data/audio/Actor_12/03-01-06-02-02-02-12.wav,fearful, Dogs are sitting by the door!
data/audio/Actor_12/03-01-04-01-02-02-12.wav,sad, Dogs are sitting by the door.
data/audio/Actor_12/03-01-07-01-02-01-12.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_12/03-01-07-02-01-01-12.wav,disgust, Kids are talking by the door.
data/audio/Actor_12/03-01-04-02-01-02-12.wav,sad, Kids are talking by the door.
data/audio/Actor_15/03-01-08-02-02-01-15.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_15/03-01-08-01-01-01-15.wav,surprised, Kids are talking by the door.
data/audio/Actor_15/03-01-06-01-02-02-15.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_15/03-01-05-01-02-01-15.wav,angry, Dogs are sitting by the door.
data/audio/Actor_15/03-01-05-02-01-01-15.wav,angry, Kids are talking by the door.
data/audio/Actor_15/03-01-06-02-01-02-15.wav,fearful, Keep their talking by the door.
data/audio/Actor_15/03-01-04-01-01-02-15.wav,sad, Kids are talking by the door.
data/audio/Actor_15/03-01-07-01-01-01-15.wav,disgust, Kids are talking by the door.
data/audio/Actor_15/03-01-07-02-02-01-15.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_15/03-01-04-02-02-02-15.wav,sad, Dogs are sitting by the door.
data/audio/Actor_15/03-01-03-02-02-02-15.wav,happy, Dogs are sitting by the door.
data/audio/Actor_15/03-01-03-01-01-02-15.wav,happy, Kids are talking by the door.
data/audio/Actor_15/03-01-02-02-01-01-15.wav,calm, Kids are talking by the door.
data/audio/Actor_15/03-01-02-01-02-01-15.wav,calm, Dogs are sitting by the door.
data/audio/Actor_15/03-01-01-01-02-02-15.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_15/03-01-03-02-01-01-15.wav,happy, Kids are talking by the door.
data/audio/Actor_15/03-01-03-01-02-01-15.wav,happy, Dogs are sitting by the door.
data/audio/Actor_15/03-01-02-02-02-02-15.wav,calm, Dogs are sitting by the door.
data/audio/Actor_15/03-01-01-01-01-01-15.wav,neutral, Kids are talking by the door.
data/audio/Actor_15/03-01-02-01-01-02-15.wav,calm, Kids are talking by the door.
data/audio/Actor_15/03-01-08-02-01-02-15.wav,surprised, Kids are talking by the door.
data/audio/Actor_15/03-01-08-01-02-02-15.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_15/03-01-05-01-01-02-15.wav,angry, Kids are talking by the door.
data/audio/Actor_15/03-01-06-01-01-01-15.wav,fearful, Kids are talking by the door.
data/audio/Actor_15/03-01-06-02-02-01-15.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_15/03-01-05-02-02-02-15.wav,angry, Dogs are sitting by the door.
data/audio/Actor_15/03-01-07-01-02-02-15.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_15/03-01-04-01-02-01-15.wav,sad, Dogs are sitting by the door.
data/audio/Actor_15/03-01-04-02-01-01-15.wav,sad, Kids are talking by the door.
data/audio/Actor_15/03-01-07-02-01-02-15.wav,disgust, Kids are talking by the door.
data/audio/Actor_15/03-01-01-01-02-01-15.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_15/03-01-02-01-02-02-15.wav,calm, Dogs are sitting by the door.
data/audio/Actor_15/03-01-02-02-01-02-15.wav,calm, Kids are talking by the door.
data/audio/Actor_15/03-01-03-01-01-01-15.wav,happy, Kids are talking by the door.
data/audio/Actor_15/03-01-03-02-02-01-15.wav,happy, Dogs are sitting by the door.
data/audio/Actor_15/03-01-08-01-01-02-15.wav,surprised, Kids are talking by the door.
data/audio/Actor_15/03-01-08-02-02-02-15.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_15/03-01-04-02-02-01-15.wav,sad, Dogs are sitting by the door.
data/audio/Actor_15/03-01-07-02-02-02-15.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_15/03-01-07-01-01-02-15.wav,disgust, Kids are talking by the door.
data/audio/Actor_15/03-01-04-01-01-01-15.wav,sad, Kids are talking by the door.
data/audio/Actor_15/03-01-06-02-01-01-15.wav,fearful, Get the talking by the door!
data/audio/Actor_15/03-01-05-02-01-02-15.wav,angry, Kids are talking by the door!
data/audio/Actor_15/03-01-05-01-02-02-15.wav,angry, Dogs are sitting by the door.
data/audio/Actor_15/03-01-06-01-02-01-15.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_15/03-01-08-01-02-01-15.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_15/03-01-08-02-01-01-15.wav,surprised, Get there talking by the door!
data/audio/Actor_15/03-01-07-02-01-01-15.wav,disgust, Kids are talking by the door.
data/audio/Actor_15/03-01-04-02-01-02-15.wav,sad, Get their talking by the door.
data/audio/Actor_15/03-01-04-01-02-02-15.wav,sad, Dogs are sitting by the door.
data/audio/Actor_15/03-01-07-01-02-01-15.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_15/03-01-05-02-02-01-15.wav,angry, Dogs are sitting by the door.
data/audio/Actor_15/03-01-06-02-02-02-15.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_15/03-01-06-01-01-02-15.wav,fearful, Keeps their talking by the door.
data/audio/Actor_15/03-01-05-01-01-01-15.wav,angry, Kids are talking by the door.
data/audio/Actor_15/03-01-02-01-01-01-15.wav,calm, Kids are talking by the door.
data/audio/Actor_15/03-01-01-01-01-02-15.wav,neutral, Kids are talking by the door.
data/audio/Actor_15/03-01-02-02-02-01-15.wav,calm, Dogs are sitting by the door.
data/audio/Actor_15/03-01-03-01-02-02-15.wav,happy, Dogs are sitting by the door.
data/audio/Actor_15/03-01-03-02-01-02-15.wav,happy, Kids are talking by the door.
data/audio/Actor_23/03-01-07-02-01-01-23.wav,disgust, Kids are talking by the door.
data/audio/Actor_23/03-01-04-02-01-02-23.wav,sad, Kids are talking by the door.
data/audio/Actor_23/03-01-04-01-02-02-23.wav,sad, Dogs are sitting by the door.
data/audio/Actor_23/03-01-07-01-02-01-23.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_23/03-01-05-02-02-01-23.wav,angry, Dogs are sitting by the door.
data/audio/Actor_23/03-01-06-02-02-02-23.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_23/03-01-06-01-01-02-23.wav,fearful, Kids are talking by the door.
data/audio/Actor_23/03-01-05-01-01-01-23.wav,angry, Kids are talking by the door.
data/audio/Actor_23/03-01-08-01-02-01-23.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_23/03-01-08-02-01-01-23.wav,surprised," Kids, they're talking by the door!"
data/audio/Actor_23/03-01-02-01-01-01-23.wav,calm, Kids are talking by the door.
data/audio/Actor_23/03-01-01-01-01-02-23.wav,neutral, Kids are talking by the door.
data/audio/Actor_23/03-01-02-02-02-01-23.wav,calm, Dogs are sitting by the door.
data/audio/Actor_23/03-01-03-01-02-02-23.wav,happy, Dogs are sitting by the door.
data/audio/Actor_23/03-01-03-02-01-02-23.wav,happy, Kids are talking by the door.
data/audio/Actor_23/03-01-01-01-02-01-23.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_23/03-01-02-01-02-02-23.wav,calm, Dogs are sitting by the door.
data/audio/Actor_23/03-01-02-02-01-02-23.wav,calm, Kids are talking by the door.
data/audio/Actor_23/03-01-03-01-01-01-23.wav,happy, Kids are talking by the door.
data/audio/Actor_23/03-01-03-02-02-01-23.wav,happy, Dogs are sitting by the door.
data/audio/Actor_23/03-01-04-02-02-01-23.wav,sad, Dogs are sitting by the door.
data/audio/Actor_23/03-01-07-02-02-02-23.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_23/03-01-07-01-01-02-23.wav,disgust, Kids are talking by the door.
data/audio/Actor_23/03-01-04-01-01-01-23.wav,sad, Kids are talking by the door.
data/audio/Actor_23/03-01-06-02-01-01-23.wav,fearful, Kids are talking by the door.
data/audio/Actor_23/03-01-05-02-01-02-23.wav,angry, Kids are talking by the door!
data/audio/Actor_23/03-01-05-01-02-02-23.wav,angry, Dogs are sitting by the door.
data/audio/Actor_23/03-01-06-01-02-01-23.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_23/03-01-08-01-01-02-23.wav,surprised, Kids are talking by the door.
data/audio/Actor_23/03-01-08-02-02-02-23.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_23/03-01-03-02-01-01-23.wav,happy, Kids are talking by the door.
data/audio/Actor_23/03-01-03-01-02-01-23.wav,happy, Dogs are sitting by the door.
data/audio/Actor_23/03-01-02-02-02-02-23.wav,calm, Dogs are sitting by the door.
data/audio/Actor_23/03-01-01-01-01-01-23.wav,neutral, Kids are talking by the door.
data/audio/Actor_23/03-01-02-01-01-02-23.wav,calm, Kids are talking by the door.
data/audio/Actor_23/03-01-05-01-01-02-23.wav,angry, Kids are talking by the door.
data/audio/Actor_23/03-01-06-01-01-01-23.wav,fearful, Kids are talking by the door.
data/audio/Actor_23/03-01-06-02-02-01-23.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_23/03-01-05-02-02-02-23.wav,angry, Dogs are sitting by the door.
data/audio/Actor_23/03-01-07-01-02-02-23.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_23/03-01-04-01-02-01-23.wav,sad, Dogs are sitting by the door.
data/audio/Actor_23/03-01-04-02-01-01-23.wav,sad, Kids are talking by the door.
data/audio/Actor_23/03-01-07-02-01-02-23.wav,disgust, Kids are talking by the door.
data/audio/Actor_23/03-01-08-02-01-02-23.wav,surprised, Kids are talking by the door.
data/audio/Actor_23/03-01-08-01-02-02-23.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_23/03-01-06-01-02-02-23.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_23/03-01-05-01-02-01-23.wav,angry, Dogs are sitting by the door.
data/audio/Actor_23/03-01-05-02-01-01-23.wav,angry, Kids are talking by the door.
data/audio/Actor_23/03-01-06-02-01-02-23.wav,fearful, Kids are talking by the door.
data/audio/Actor_23/03-01-04-01-01-02-23.wav,sad, Kids are talking by the door.
data/audio/Actor_23/03-01-07-01-01-01-23.wav,disgust, Kids are talking by the door.
data/audio/Actor_23/03-01-07-02-02-01-23.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_23/03-01-04-02-02-02-23.wav,sad, Dogs are sitting by the door.
data/audio/Actor_23/03-01-08-02-02-01-23.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_23/03-01-08-01-01-01-23.wav,surprised, Kids are talking by the door.
data/audio/Actor_23/03-01-03-02-02-02-23.wav,happy, Dogs are sitting by the door.
data/audio/Actor_23/03-01-03-01-01-02-23.wav,happy, Kids are talking by the door.
data/audio/Actor_23/03-01-02-02-01-01-23.wav,calm, Kids are talking by the door.
data/audio/Actor_23/03-01-02-01-02-01-23.wav,calm, Dogs are sitting by the door.
data/audio/Actor_23/03-01-01-01-02-02-23.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_24/03-01-03-02-01-02-24.wav,happy, Kids are talking by the door.
data/audio/Actor_24/03-01-03-01-02-02-24.wav,happy, Dogs are sitting by the door.
data/audio/Actor_24/03-01-02-02-02-01-24.wav,calm, Dogs are sitting by the door.
data/audio/Actor_24/03-01-02-01-01-01-24.wav,calm, Kids are talking by the door.
data/audio/Actor_24/03-01-01-01-01-02-24.wav,neutral, Kids are talking by the door.
data/audio/Actor_24/03-01-06-01-01-02-24.wav,fearful, Kids are talking by the door!
data/audio/Actor_24/03-01-05-01-01-01-24.wav,angry, Kids are talking by the door.
data/audio/Actor_24/03-01-05-02-02-01-24.wav,angry, Dogs are sitting by the door.
data/audio/Actor_24/03-01-06-02-02-02-24.wav,fearful, Dogs are sitting by the door!
data/audio/Actor_24/03-01-04-01-02-02-24.wav,sad, Dogs are sitting by the door.
data/audio/Actor_24/03-01-07-01-02-01-24.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_24/03-01-07-02-01-01-24.wav,disgust, Kids are talking by the door.
data/audio/Actor_24/03-01-04-02-01-02-24.wav,sad, Kids are talking by the door.
data/audio/Actor_24/03-01-08-02-01-01-24.wav,surprised, Kids are talking by the door.
data/audio/Actor_24/03-01-08-01-02-01-24.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_24/03-01-05-01-02-02-24.wav,angry, Dogs are sitting by the door.
data/audio/Actor_24/03-01-06-01-02-01-24.wav,fearful, Talks are sitting by the door.
data/audio/Actor_24/03-01-06-02-01-01-24.wav,fearful, Kids are talking by the door!
data/audio/Actor_24/03-01-05-02-01-02-24.wav,angry, Kids are talking by the door.
data/audio/Actor_24/03-01-07-01-01-02-24.wav,disgust, Kids are talking by the door.
data/audio/Actor_24/03-01-04-01-01-01-24.wav,sad, Kids are talking by the door.
data/audio/Actor_24/03-01-04-02-02-01-24.wav,sad, Its dogs are sitting by the door.
data/audio/Actor_24/03-01-07-02-02-02-24.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_24/03-01-08-02-02-02-24.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_24/03-01-08-01-01-02-24.wav,surprised, Kids are talking by the door.
data/audio/Actor_24/03-01-03-02-02-01-24.wav,happy, Dogs are sitting by the door.
data/audio/Actor_24/03-01-03-01-01-01-24.wav,happy, Kids are talking by the door.
data/audio/Actor_24/03-01-02-02-01-02-24.wav,calm, Kids are talking by the door.
data/audio/Actor_24/03-01-01-01-02-01-24.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_24/03-01-02-01-02-02-24.wav,calm, Dogs are sitting by the door.
data/audio/Actor_24/03-01-04-02-01-01-24.wav,sad, Kids are talking by the door.
data/audio/Actor_24/03-01-07-02-01-02-24.wav,disgust, Kids are talking by the joy.
data/audio/Actor_24/03-01-07-01-02-02-24.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_24/03-01-04-01-02-01-24.wav,sad, Dogs are sitting by the door.
data/audio/Actor_24/03-01-06-02-02-01-24.wav,fearful, Dogs are sitting by the door!
data/audio/Actor_24/03-01-05-02-02-02-24.wav,angry, Dogs are sitting by the door.
data/audio/Actor_24/03-01-05-01-01-02-24.wav,angry, Kids are talking by the door.
data/audio/Actor_24/03-01-06-01-01-01-24.wav,fearful, Kids are talking by the door.
data/audio/Actor_24/03-01-08-01-02-02-24.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_24/03-01-08-02-01-02-24.wav,surprised, Kids are talking by the door?
data/audio/Actor_24/03-01-01-01-01-01-24.wav,neutral, Kids are talking by the door.
data/audio/Actor_24/03-01-02-01-01-02-24.wav,calm, Kids are talking by the door.
data/audio/Actor_24/03-01-02-02-02-02-24.wav,calm, Dogs are sitting by the door.
data/audio/Actor_24/03-01-03-01-02-01-24.wav,happy, Dogs are sitting by the door.
data/audio/Actor_24/03-01-03-02-01-01-24.wav,happy, Kids are talking by the door.
data/audio/Actor_24/03-01-02-01-02-01-24.wav,calm, Dogs are sitting by the door.
data/audio/Actor_24/03-01-01-01-02-02-24.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_24/03-01-02-02-01-01-24.wav,calm, Kids are talking by the door.
data/audio/Actor_24/03-01-03-01-01-02-24.wav,happy, Kids are talking by the door.
data/audio/Actor_24/03-01-03-02-02-02-24.wav,happy, Dogs are sitting by the door.
data/audio/Actor_24/03-01-07-02-02-01-24.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_24/03-01-04-02-02-02-24.wav,sad, Dogs are sitting by the door.
data/audio/Actor_24/03-01-04-01-01-02-24.wav,sad, Kids are talking by the door.
data/audio/Actor_24/03-01-07-01-01-01-24.wav,disgust, Kids are talking by the door.
data/audio/Actor_24/03-01-05-02-01-01-24.wav,angry, Kids are talking by the door.
data/audio/Actor_24/03-01-06-02-01-02-24.wav,fearful, Kids are talking by the door!
data/audio/Actor_24/03-01-06-01-02-02-24.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_24/03-01-05-01-02-01-24.wav,angry, Dogs are sitting by the door.
data/audio/Actor_24/03-01-08-01-01-01-24.wav,surprised, Kids are talking by the door.
data/audio/Actor_24/03-01-08-02-02-01-24.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_22/03-01-05-01-01-01-22.wav,angry, Kids are talking by the door.
data/audio/Actor_22/03-01-06-01-01-02-22.wav,fearful, Kids are talking by the door.
data/audio/Actor_22/03-01-06-02-02-02-22.wav,fearful, Dogs were sitting by the door.
